Bedrooms,Bathrooms,MTRO Square Footage,Lot Size - Acres,Year Built,CDOM,DPRIME,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
-0.5760844057506113,-2.0426322574889864,-1.3045141974311283,0.2848262639055572,-0.8832508123322635,-0.5551849488389159,0.37221828870227025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.4881771431294997,1.3795592830142005,-1.0287023514538274,-0.18748519269216446,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.1223153950560167,-0.3806252253047151,0.48628815413612464,-0.7369245539291766,-0.37417042540679024,-0.5993089195765261,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.1223153950560167,-0.3806252253047151,-0.3596979457212531,-0.23334736513920135,0.7167161180049384,-0.6434328903141362,0.22943094459000976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1223153950560167,-0.3806252253047151,-0.07902031446016047,-0.8099067552030861,0.2803615006402469,1.1362339294361408,0.37221828870227025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5760844057506113,-2.0426322574889864,-1.3223036247645779,-0.7369245539291766,-0.5196219645283541,-0.5404769585930458,1.228942353375833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5760844057506113,-0.3806252253047151,0.6147673515443712,-0.0034534311263862277,0.0621841919579012,0.4302503976343779,0.5150056328145307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.02367542942276193,1.0657358175363896,-0.37417042540679024,-0.6728488708058763,-0.6272931200835531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.1223153950560167,2.943388839063828,0.8480065099162651,0.8978767546063968,-0.592347734089136,-0.5993089195765261,-0.6272931200835531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.7708313774276423,0.2848262639055572,-0.8832508123322635,2.2834571686140053,0.22943094459000976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-1.3045141974311283,0.2848262639055572,-0.8832508123322635,1.6363055977957226,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5760844057506113,-0.3806252253047151,0.20758712591208198,0.6497372702751043,0.7894418875657203,-0.43752102687195543,-0.19893108774677165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5760844057506113,1.2813818068795564,0.8993981888795638,1.0146482766446523,0.2803615006402469,-0.6140169098223961,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1223153950560167,-0.3806252253047151,0.7531295641378676,-1.5397287679421823,0.207635731079465,-0.584600929330656,2.3712411062739167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.820715195862645,1.2813818068795564,1.1464735685108072,-0.4085046481965842,-0.15599311672444452,1.0774019684526606,-0.7700804641958136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.8123400412056911,1.3795592830142005,-0.3014446558460083,-0.5404769585930458,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5760844057506113,-0.3806252253047151,-0.7668781713535424,0.2848262639055572,-0.8832508123322635,-0.5257689683471758,0.8005803210390516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.820715195862645,1.2813818068795564,0.4843115510990747,0.5767550690011947,-0.8832508123322635,-0.5551849488389159,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1223153950560167,1.2813818068795564,0.5574458634699228,1.0146482766446523,-0.9559765818930455,-0.584600929330656,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.1223153950560167,2.943388839063828,0.42896666606167616,0.3359138047972933,-0.8832508123322635,-0.09923725121694413,0.37221828870227025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1223153950560167,1.2813818068795564,1.2156546748075554,-0.44499574883353904,1.662151122295103,-0.6434328903141362,0.5150056328145307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.820715195862645,1.2813818068795564,-0.30435306068385454,0.6497372702751043,-0.8105250427714817,1.3274378026324514,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5760844057506113,-0.3806252253047151,-0.438762067203251,-1.4667465666682726,0.207635731079465,-0.6140169098223961,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.820715195862645,1.2813818068795564,1.646554136884444,0.321317364542512,0.207635731079465,-0.6140169098223961,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,0.32223010206097896,0.9307187451796566,-0.010541577602880707,-0.5110609781013057,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,0.18189128643043265,1.7444702893837487,-0.7377992732106998,-0.6140169098223961,2.085666418049396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5760844057506113,-2.0426322574889864,-1.5614725922476214,0.2848262639055572,-0.8832508123322635,-0.6875568610517464,-0.3417184318590321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.1223153950560167,1.2813818068795564,0.2945576595422797,-0.8099067552030861,0.2803615006402469,1.0185700074691804,-0.19893108774677165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.03158184157096172,-1.9046397743117294,0.8621676571265022,-0.334565095150865,0.9433676651513121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5760844057506113,1.2813818068795564,0.3321131172462287,0.2848262639055572,-0.9559765818930455,0.4302503976343779,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-2.274484206557239,-2.0426322574889864,-0.5198027917222988,0.8577365439057469,-1.1014281210146093,-0.43752102687195543,-0.6272931200835531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,0.7333635337673682,1.3795592830142005,-0.8105250427714817,2.4011210905809657,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-1.1483625575041823,-0.6274512520183131,-0.5196219645283541,-0.09923725121694413,1.0861550092635726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.9230298112804882,1.087630477918562,-0.44689619496757216,-0.6875568610517464,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5760844057506113,-0.3806252253047151,0.20956372894913192,1.0146482766446523,-0.08326734716366262,-0.49635298785543563,0.0866436004777493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.1223153950560167,1.2813818068795564,0.7353401368044181,0.3067209242877297,-0.6650735036499179,0.07725863173349655,-0.6272931200835531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.5099197765370491,-0.15671605380159562,-0.5196219645283541,-0.6434328903141362,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5760844057506113,-2.0426322574889864,-1.4745020586174238,-0.5544690507444034,-1.2468796601361731,0.15079858296284684,0.37221828870227025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,0.5772118938404223,0.7957016728229235,0.0621841919579012,-0.49635298785543563,-0.3417184318590321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.2648209999428556,0.2848262639055572,0.6439903484441565,1.0921099586985306,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,0.47442853591382494,1.3795592830142005,-0.7377992732106998,-0.6434328903141362,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5760844057506113,-0.3806252253047151,-0.6008435162413467,1.0146482766446523,-0.6650735036499179,0.48908235861785815,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5760844057506113,-0.3806252253047151,-0.5870072949819971,-0.22604914501181017,-0.5196219645283541,-0.37868906588847523,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5760844057506113,1.2813818068795564,0.5693054816922225,-1.568921648451746,0.8621676571265022,-0.5110609781013057,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1223153950560167,1.2813818068795564,1.0693860500658594,-0.9923622583878602,1.080344965808848,1.0332779977150504,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5760844057506113,1.2813818068795564,1.4113383754755002,-1.9046397743117294,1.662151122295103,-0.4228130366260854,-0.3417184318590321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5760844057506113,-0.3806252253047151,-0.29249344246155484,0.09872165065708705,-0.5196219645283541,-0.5110609781013057,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.1223153950560167,-0.3806252253047151,0.8104510522123161,-0.9230291671776466,2.534860357024486,-0.584600929330656,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.820715195862645,1.2813818068795564,2.5834639764461196,0.24833516326860236,2.753037665706832,0.7391181927976491,2.085666418049396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5760844057506113,-0.3806252253047151,-1.2432395032825798,0.2848262639055572,-0.592347734089136,0.7391181927976491,-0.6272931200835531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.1223153950560167,1.2813818068795564,0.9448600587317125,0.6497372702751043,1.662151122295103,0.5626223098472084,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1223153950560167,1.2813818068795564,0.9527664708799124,1.7079791887467939,0.207635731079465,-0.5698929390847859,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1223153950560167,1.2813818068795564,0.4843115510990747,0.5767550690011947,-0.8832508123322635,0.28317049517567733,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.5336390129816485,0.27022982365077486,-0.9559765818930455,-0.05511328047933396,0.37221828870227025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5760844057506113,-0.3806252253047151,-1.4745020586174238,-0.44499574883353904,-1.2468796601361731,-0.6434328903141362,1.6573043857126146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.5760844057506113,1.2813818068795564,0.1384060196153338,0.3942995658164216,-0.6650735036499179,-0.2757331341673848,-0.056143743634511176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1223153950560167,2.943388839063828,2.5004466488900214,-0.9923622583878602,1.8803284309774488,-0.46693700736369553,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.1223153950560167,1.2813818068795564,0.6740654426558697,0.3942995658164216,0.0621841919579012,0.3420024561591576,0.22943094459000976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,0.5376798330994232,-0.08008474246399093,-0.7377992732106998,-0.5993089195765261,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.1223153950560167,1.2813818068795564,0.3242067050980289,-0.17496160412007303,0.13490996151868312,-0.6140169098223961,-0.6272931200835531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1223153950560167,1.2813818068795564,1.1425203624367073,0.6497372702751043,1.2985222744911937,-0.5551849488389159,0.0866436004777493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-2.274484206557239,-2.0426322574889864,-1.5614725922476214,0.2848262639055572,-0.8832508123322635,-0.11394524146281419,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.1223153950560167,-0.3806252253047151,-0.15215462683100855,0.6497372702751043,-0.22871888628522644,-0.6875568610517464,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5760844057506113,-0.3806252253047151,-0.5217793947593489,0.2848262639055572,-0.7377992732106998,-0.37868906588847523,0.0866436004777493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-2.274484206557239,-0.3806252253047151,0.6127907485073213,-0.7040825633559178,1.2985222744911937,-0.6287249000682662,-0.19893108774677165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1223153950560167,1.2813818068795564,2.0458279503685337,1.3795592830142005,0.7894418875657203,-0.584600929330656,0.6577929769267912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.3438851214248535,0.2556333833959925,-0.592347734089136,-0.5551849488389159,0.5150056328145307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.5760844057506113,1.2813818068795564,1.3540168874010519,0.2848262639055572,-0.5196219645283541,0.194922553700457,2.085666418049396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.5198027917222988,-1.0215551388974238,-0.08326734716366262,-0.5993089195765261,0.5150056328145307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.1223153950560167,1.2813818068795564,1.646554136884444,0.29577359409664344,-0.592347734089136,-0.5404769585930458,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,0.7432465489526179,1.7444702893837487,-0.37417042540679024,-0.4816449976095656,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1223153950560167,1.2813818068795564,2.2810437117774773,0.43079066645337644,2.0257799700990127,0.28317049517567733,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5760844057506113,-0.3806252253047151,0.7610359762860675,-1.5397287679421823,0.5712645788833746,0.12138260247110672,0.22943094459000976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-2.274484206557239,-2.0426322574889864,-1.5081043102472729,-0.8099067552030861,-1.2468796601361731,-0.5110609781013057,0.5150056328145307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.1223153950560167,1.2813818068795564,0.3301365142091788,-0.8099067552030861,0.207635731079465,-0.3639810756426051,2.3712411062739167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.1223153950560167,-0.3806252253047151,-0.15215462683100855,0.6497372702751043,-0.22871888628522644,-0.5257689683471758,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.1223153950560167,1.2813818068795564,0.9448600587317125,0.6497372702751043,0.6439903484441565,0.20963054394632705,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1223153950560167,-0.3806252253047151,0.42106025391347635,-1.9046397743117294,2.0257799700990127,4.666151588444954,2.085666418049396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1223153950560167,-0.3806252253047151,0.051435485985136094,0.3578084651794668,-0.9559765818930455,1.0185700074691804,0.5150056328145307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.5760844057506113,-2.0426322574889864,-1.535776752765972,0.2848262639055572,-0.8105250427714817,-0.584600929330656,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-1.1839414121710814,-0.8099067552030861,-0.6650735036499179,-0.6434328903141362,-0.19893108774677165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5760844057506113,-0.3806252253047151,0.320253499023929,0.2848262639055572,-0.7377992732106998,1.6215976075498526,-0.056143743634511176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1223153950560167,1.2813818068795564,0.23130636235668137,-0.8099067552030861,0.7894418875657203,-0.31985710490499497,0.22943094459000976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5760844057506113,-0.3806252253047151,-1.1720817939487818,0.2848262639055572,-0.592347734089136,-0.6140169098223961,0.37221828870227025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1223153950560167,-0.3806252253047151,-0.027628635496861828,1.3795592830142005,-0.9559765818930455,-0.5404769585930458,-0.6272931200835531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1223153950560167,1.2813818068795564,0.5416330391735232,0.31401914441512085,-0.08326734716366262,-0.5698929390847859,-0.3417184318590321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.5573582494262479,0.3432120249246845,0.49853880932259265,-0.584600929330656,-0.056143743634511176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,1.387619139030901,1.7444702893837487,1.3712480440519754,-0.5993089195765261,-0.19893108774677165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5760844057506113,-0.3806252253047151,0.26293201094948054,-0.08008474246399093,0.42581303976181073,-0.46693700736369553,0.0866436004777493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-2.274484206557239,-2.0426322574889864,-1.1365029392818826,1.0146482766446523,-1.2468796601361731,-0.6140169098223961,-0.3417184318590321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-1.0989474815779336,0.2848262639055572,-0.9559765818930455,-0.1727772024462944,2.7996031386106983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-1.344046258172127,0.2848262639055572,-0.8105250427714817,-0.11394524146281419,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.5760844057506113,-0.3806252253047151,-0.11855237520115944,0.4015977859438118,-0.8105250427714817,-0.6434328903141362,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5760844057506113,-0.3806252253047151,-0.9546554598732874,1.3065770817402909,0.7167161180049384,-0.5257689683471758,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5760844057506113,1.2813818068795564,0.17793808035633277,0.2848262639055572,-0.7377992732106998,-0.4522290171178255,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.5760844057506113,-0.3806252253047151,0.9270706313982631,1.0146482766446523,-1.4650569688185189,1.8275094709920334,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5760844057506113,1.2813818068795564,-0.001932796015212503,0.3067209242877297,-0.44689619496757216,-0.3492730853967351,-0.6272931200835531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.1223153950560167,-0.3806252253047151,0.6582526183594701,0.27022982365077486,-0.9559765818930455,-0.05511328047933396,0.22943094459000976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.5760844057506113,1.2813818068795564,2.9985506142266085,0.2848262639055572,-0.37417042540679024,-0.37868906588847523,-0.7700804641958136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
